match_id	puuid	rank	pos	kills	assists	deaths	2_kills	3_kills	4_kills	5_kills	kill_spree	max_kill_spree	remake	pre_15_surr	game_surr	neutral_kills	minion_kills	team_id	win	time_played	game_make	game_start	game_end	prev_game_end	next_game_make	time_since_last	time_till_next	idx	streak_id
EUW1_5419830664	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	BOTTOM	2	3	5	0	0	0	0	0	0	False	False	True	0	152	100	False	1395	1629300531000	1629300574101	1629300575496	1629298161311.0	1629302402000.0	2369689.0	1826504.0	39	36
EUW1_5419685578	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	4	7	6	0	0	0	0	1	2	False	False	False	16	143	200	False	1847	1629298124000	1629298159464	1629298161311	1629295823128.0	1629300531000.0	2300872.0	2369689.0	40	36
EUW1_5419670525	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	1	5	6	0	0	0	0	0	0	False	False	False	4	205	100	False	1706	1629295689000	1629295821422	1629295823128	1629293294779.0	1629298124000.0	2394221.0	2300872.0	41	36
EUW1_5419644007	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	TOP	10	12	5	1	0	0	0	2	6	False	False	False	18	178	200	True	1896	1629293192000	1629293292883	1629293294779	1629235958772.0	1629295689000.0	57233228.0	2394221.0	42	36
EUW1_5388143691	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	TOP	1	0	2	0	0	0	0	0	0	False	False	True	0	62	200	False	650	1627427141000	1627427201509	1627427202159	1627424900355.0	1627494508000.0	2240645.0	67305841.0	49	46
EUW1_5388039471	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	7	10	7	0	0	0	0	2	3	False	False	False	14	147	100	True	1902	1627424860000	1627424898453	1627424900355	1627423556337.0	1627427141000.0	1303663.0	2240645.0	50	46
EUW1_5388036594	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	1	0	1	0	0	0	0	0	0	False	False	True	0	106	200	False	936	1627423524000	1627423555401	1627423556337	1627420927880.0	1627424860000.0	2596120.0	1303663.0	51	46
EUW1_5387920069	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	16	6	7	2	0	0	0	5	6	False	False	False	11	179	200	True	2024	1627420882000	1627420925856	1627420927880	1627340023461.0	1627423524000.0	80858539.0	2596120.0	52	46
EUW1_5367281394	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	TOP	9	11	7	1	0	0	0	2	5	False	False	False	16	250	100	False	2315	1626263285000	1626263368596	1626263370911	1626259995988.0	1626358167000.0	3289012.0	94796089.0	61	60
EUW1_5367206031	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	10	10	6	0	0	0	0	3	3	False	False	False	18	241	200	True	2221	1626259915000	1626259993767	1626259995988	1626257266249.0	1626263285000.0	2648751.0	3289012.0	62	60
EUW1_5367211897	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	5	8	5	0	0	0	0	1	4	False	False	False	4	234	100	True	2210	1626257039000	1626257264039	1626257266249	1626217956438.0	1626259915000.0	39082562.0	2648751.0	63	60
EUW1_5366477421	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	14	8	4	3	0	0	0	2	10	False	False	False	11	224	200	True	2273	1626217874000	1626217954165	1626217956438	1626215696423.0	1626257039000.0	2177577.0	39082562.0	64	62
EUW1_5366482595	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	14	0	4	1	0	0	0	4	6	False	False	True	4	140	100	True	1550	1626215655000	1626215694873	1626215696423	1626212724915.0	1626217874000.0	2930085.0	2177577.0	65	62
EUW1_5366366153	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	TOP	5	4	10	0	0	0	0	0	0	False	False	False	12	249	200	False	2492	1626212653000	1626212722423	1626212724915	1626194534667.0	1626215655000.0	18118333.0	2930085.0	66	62
EUW1_5365540644	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	6	10	9	0	0	0	0	2	3	False	False	False	10	166	200	False	1848	1626194496000	1626194532819	1626194534667	1626192861064.0	1626212653000.0	1634936.0	18118333.0	67	64
EUW1_5365465426	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	7	3	1	1	0	0	0	1	7	False	False	True	16	120	100	True	1241	1626192784000	1626192859823	1626192861064	1626190548283.0	1626194496000.0	2235717.0	1634936.0	68	64
EUW1_5365359936	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	11	4	6	0	0	0	0	3	3	False	False	False	8	169	200	True	1942	1626190466000	1626190546341	1626190548283	1626089747895.0	1626192784000.0	100718105.0	2235717.0	69	64
EUW1_5359548219	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	5	2	5	0	0	0	0	1	2	False	False	False	0	178	100	False	1718	1625848121000	1625848196347	1625848198065	1625846374899.0	1625923239000.0	1746101.0	75040935.0	73	72
EUW1_5359593691	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	5	3	1	0	0	0	0	2	3	False	False	True	4	186	200	True	1308	1625846274000	1625846373591	1625846374899	1625844185765.0	1625848121000.0	2088235.0	1746101.0	74	72
EUW1_5359489251	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	3	3	3	0	0	0	0	1	2	False	False	False	5	206	200	False	1624	1625844123000	1625844184141	1625844185765	1625786856927.0	1625846274000.0	57266073.0	2088235.0	75	72
EUW1_5358904965	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	TOP	8	14	8	1	0	0	0	2	4	False	False	False	12	216	200	True	2597	1625786803000	1625786854330	1625786856927	1625784149982.0	1625844123000.0	2653018.0	57266073.0	76	74
EUW1_5358810129	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	15	11	5	3	1	0	0	3	7	False	False	False	15	254	100	True	2249	1625784106000	1625784147733	1625784149982	1625783611565.0	1625786803000.0	494435.0	2653018.0	77	74
EUW1_5358748992	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	0	0	1	0	0	0	0	0	0	True	True	False	0	11	100	False	196	1625783451000	1625783611369	1625783611565	1625706295654.0	1625784106000.0	77155346.0	494435.0	78	74
EUW1_5357294539	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	8	4	6	0	0	0	0	1	5	False	False	True	19	229	100	True	2408	1625706234000	1625706293246	1625706295654	1625703580896.0	1625783451000.0	2653104.0	77155346.0	79	76
EUW1_5357262603	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	UTILITY	3	7	11	0	0	0	0	1	3	False	False	False	0	36	100	False	1692	1625703500000	1625703579204	1625703580896	1625701382462.0	1625706234000.0	2117538.0	2653104.0	80	76
EUW1_5357199790	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	10	12	2	3	0	0	0	2	7	False	False	True	10	109	100	True	1426	1625701349000	1625701381036	1625701382462	1625699604249.0	1625703500000.0	1744751.0	2117538.0	81	76
EUW1_5357207168	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	4	6	5	0	0	0	0	0	0	False	False	False	4	132	200	True	1397	1625699577000	1625699602852	1625699604249	1625697089916.0	1625701349000.0	2487084.0	1744751.0	82	76
EUW1_5357134079	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	23	5	5	4	0	0	0	6	6	False	False	False	22	189	100	True	2007	1625696841000	1625697087909	1625697089916	1625694392654.0	1625699577000.0	2448346.0	2487084.0	83	76
EUW1_5357029411	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	TOP	2	1	5	0	0	0	0	1	2	False	False	False	1	194	200	False	1676	1625694174000	1625694390978	1625694392654	1625587749112.0	1625696841000.0	106424888.0	2448346.0	84	76
EUW1_5355155799	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	TOP	2	8	9	0	0	0	0	0	0	False	False	False	9	342	100	False	2729	1625587716000	1625587746383	1625587749112	1625585125480.0	1625694174000.0	2590520.0	106424888.0	85	78
EUW1_5355120753	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	8	11	6	2	0	0	0	3	3	False	False	False	15	143	200	True	2076	1625585085000	1625585123404	1625585125480	1625583209719.0	1625587716000.0	1875281.0	2590520.0	86	78
EUW1_5355007364	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	3	3	2	0	0	0	0	1	2	False	False	False	14	135	200	True	1437	1625583140000	1625583208282	1625583209719	1625581269699.0	1625585085000.0	1870301.0	1875281.0	87	78
EUW1_5354993385	9nUaoOzDsOLSaIbay0cx9nheKZKel7OjwTTf4sSA_jd7ua5DcqaFFGAFNyINQgeQ0srXc1A4E7hseA	SILVER_I	MIDDLE	5	1	1	0	0	0	0	1	5	False	False	False	12	135	200	True	1172	1625581209000	1625581268527	1625581269699	1624841574358.0	1625583140000.0	739634642.0	1870301.0	88	78
EUW1_5400099229	qEKFnXEUcb8wRM-ErtdJcsHg9jQVsVuEDu-S6dLYgGuH8hMlsYLnM9c7ptOBGICxiU8c9_ds8BEqIg	SILVER_I	BOTTOM	10	6	5	0	0	0	0	2	5	False	False	False	16	179	100	True	1941	1628153819000	1628153895391	1628153897332	1628151940307.0	1628163874000.0	1878693.0	9976668.0	10	18
EUW1_5400057899	qEKFnXEUcb8wRM-ErtdJcsHg9jQVsVuEDu-S6dLYgGuH8hMlsYLnM9c7ptOBGICxiU8c9_ds8BEqIg	SILVER_I	BOTTOM	5	7	9	1	0	0	0	1	3	False	False	False	8	174	100	False	1616	1628151792000	1628151938691	1628151940307	1628150078347.0	1628153819000.0	1713653.0	1878693.0	11	18
EUW1_5400066291	qEKFnXEUcb8wRM-ErtdJcsHg9jQVsVuEDu-S6dLYgGuH8hMlsYLnM9c7ptOBGICxiU8c9_ds8BEqIg	SILVER_I	BOTTOM	9	9	5	2	0	0	0	1	8	False	False	False	8	129	200	True	1345	1628149961000	1628150077002	1628150078347	1628120868836.0	1628151792000.0	29092164.0	1713653.0	12	18
EUW1_5399234141	qEKFnXEUcb8wRM-ErtdJcsHg9jQVsVuEDu-S6dLYgGuH8hMlsYLnM9c7ptOBGICxiU8c9_ds8BEqIg	SILVER_I	BOTTOM	19	7	6	4	1	0	0	5	5	False	False	True	35	292	100	True	2502	1628091382000	1628091460894	1628091463396	1628089467577.0	1628118162000.0	1914423.0	26698604.0	15	22
EUW1_5399198427	qEKFnXEUcb8wRM-ErtdJcsHg9jQVsVuEDu-S6dLYgGuH8hMlsYLnM9c7ptOBGICxiU8c9_ds8BEqIg	SILVER_I	BOTTOM	8	8	3	1	0	0	0	1	6	False	False	False	16	190	100	True	1583	1628089358000	1628089465994	1628089467577	1628087757642.0	1628091382000.0	1600358.0	1914423.0	16	22
EUW1_5399223927	qEKFnXEUcb8wRM-ErtdJcsHg9jQVsVuEDu-S6dLYgGuH8hMlsYLnM9c7ptOBGICxiU8c9_ds8BEqIg	SILVER_I	BOTTOM	7	1	8	0	0	0	0	2	4	False	False	False	8	155	100	False	1306	1628087685000	1628087756336	1628087757642	1628076199020.0	1628089358000.0	11485980.0	1600358.0	17	22
EUW1_5391296780	qEKFnXEUcb8wRM-ErtdJcsHg9jQVsVuEDu-S6dLYgGuH8hMlsYLnM9c7ptOBGICxiU8c9_ds8BEqIg	SILVER_I	BOTTOM	9	1	6	0	0	0	0	3	3	False	False	False	42	261	200	False	2105	1627635442000	1627635533518	1627635535623	1627632965430.0	1627639549000.0	2476570.0	4013377.0	40	54
EUW1_5391294256	qEKFnXEUcb8wRM-ErtdJcsHg9jQVsVuEDu-S6dLYgGuH8hMlsYLnM9c7ptOBGICxiU8c9_ds8BEqIg	SILVER_I	BOTTOM	14	8	8	1	1	0	0	4	4	False	False	False	46	203	100	True	2261	1627632893000	1627632963169	1627632965430	1627631163559.0	1627635442000.0	1729441.0	2476570.0	41	54
EUW1_5391331888	qEKFnXEUcb8wRM-ErtdJcsHg9jQVsVuEDu-S6dLYgGuH8hMlsYLnM9c7ptOBGICxiU8c9_ds8BEqIg	SILVER_I	BOTTOM	3	1	7	0	0	0	0	0	0	False	False	False	4	107	200	False	1362	1627630983000	1627631162197	1627631163559	1627599379772.0	1627632893000.0	31603228.0	1729441.0	42	54
EUW1_5390371565	qEKFnXEUcb8wRM-ErtdJcsHg9jQVsVuEDu-S6dLYgGuH8hMlsYLnM9c7ptOBGICxiU8c9_ds8BEqIg	SILVER_I	BOTTOM	21	11	5	2	2	0	0	2	15	False	False	False	8	224	100	True	1722	1627570425000	1627570491818	1627570493540	1627568614390.0	1627597586000.0	1810610.0	27092460.0	45	58
EUW1_5390118551	qEKFnXEUcb8wRM-ErtdJcsHg9jQVsVuEDu-S6dLYgGuH8hMlsYLnM9c7ptOBGICxiU8c9_ds8BEqIg	SILVER_I	BOTTOM	9	7	3	2	1	0	0	2	4	False	False	False	28	134	100	True	1446	1627568571000	1627568612944	1627568614390	1627568154013.0	1627570425000.0	416987.0	1810610.0	46	58
EUW1_5390097467	qEKFnXEUcb8wRM-ErtdJcsHg9jQVsVuEDu-S6dLYgGuH8hMlsYLnM9c7ptOBGICxiU8c9_ds8BEqIg	SILVER_I	BOTTOM	0	2	1	0	0	0	0	0	0	True	True	False	0	12	200	False	230	1627567907000	1627568153783	1627568154013	1627566746230.0	1627568571000.0	1160770.0	416987.0	47	58
EUW1_5390134417	qEKFnXEUcb8wRM-ErtdJcsHg9jQVsVuEDu-S6dLYgGuH8hMlsYLnM9c7ptOBGICxiU8c9_ds8BEqIg	SILVER_I	BOTTOM	1	4	4	0	0	0	0	0	0	False	False	True	0	86	100	False	933	1627566671000	1627566745297	1627566746230	1627557579155.0	1627567907000.0	9091845.0	1160770.0	48	58
EUW1_5388712349	qEKFnXEUcb8wRM-ErtdJcsHg9jQVsVuEDu-S6dLYgGuH8hMlsYLnM9c7ptOBGICxiU8c9_ds8BEqIg	SILVER_I	BOTTOM	12	4	5	1	0	0	0	3	5	False	False	False	15	177	100	True	1627	1627483498000	1627483611506	1627483613133	1627481661389.0	1627550394000.0	1836611.0	66780867.0	51	64
EUW1_5388686488	qEKFnXEUcb8wRM-ErtdJcsHg9jQVsVuEDu-S6dLYgGuH8hMlsYLnM9c7ptOBGICxiU8c9_ds8BEqIg	SILVER_I	BOTTOM	8	9	7	1	0	0	0	3	4	False	False	False	22	162	100	False	1571	1627481572000	1627481659818	1627481661389	1627479839708.0	1627483498000.0	1732292.0	1836611.0	52	64
EUW1_5388634379	qEKFnXEUcb8wRM-ErtdJcsHg9jQVsVuEDu-S6dLYgGuH8hMlsYLnM9c7ptOBGICxiU8c9_ds8BEqIg	SILVER_I	BOTTOM	1	0	4	0	0	0	0	0	0	False	False	True	0	152	100	False	1491	1627479775000	1627479838217	1627479839708	1627472804221.0	1627481572000.0	6970779.0	1732292.0	53	64
EUW1_5471187980	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	BOTTOM	10	6	3	0	0	0	0	2	5	False	False	False	35	268	200	True	2224	1632252795000	1632252858564	1632252860788	1632251158027.0		1636973.0		0	0
EUW1_5471114537	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	MIDDLE	0	2	3	0	0	0	0	0	0	False	False	False	0	159	200	False	1146	1632251106000	1632251156881	1632251158027	1632249289850.0	1632252795000.0	1816150.0	1636973.0	1	0
EUW1_5470929580	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	MIDDLE	0	5	7	0	0	0	0	0	0	False	False	False	0	170	100	False	1466	1632249220000	1632249288384	1632249289850	1632156887882.0	1632251106000.0	92332118.0	1816150.0	2	0
EUW1_5469526346	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	TOP	4	3	3	0	0	0	0	2	2	False	False	False	20	208	200	True	1482	1632156805000	1632156886400	1632156887882	1632154797326.0	1632249220000.0	2007674.0	92332118.0	3	2
EUW1_5469453916	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	TOP	2	0	8	0	0	0	0	0	0	False	False	False	13	192	100	False	1666	1632154698000	1632154795660	1632154797326	1632152319466.0	1632156805000.0	2378534.0	2007674.0	4	2
EUW1_5469445493	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	TOP	6	4	10	0	0	0	0	0	0	False	False	False	16	211	100	False	1888	1632152277000	1632152317578	1632152319466	1632075750238.0	1632154698000.0	76526762.0	2378534.0	5	2
EUW1_5468442015	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	TOP	7	4	6	0	0	0	0	1	4	False	False	False	4	201	100	False	1656	1632075724000	1632075748582	1632075750238	1632075276273.0	1632152277000.0	447727.0	76526762.0	6	4
EUW1_5468180353	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	TOP	0	0	0	0	0	0	0	0	0	True	True	False	0	17	200	False	197	1632075031000	1632075276076	1632075276273	1632072846407.0	1632075724000.0	2184593.0	447727.0	7	4
EUW1_5468116875	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	MIDDLE	7	4	8	0	0	0	0	1	2	False	False	False	9	251	200	False	1925	1632072819000	1632072844482	1632072846407	1632062955450.0	1632075031000.0	9863550.0	2184593.0	8	4
EUW1_5467719401	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	BOTTOM	5	10	8	1	0	0	0	1	3	False	False	False	12	233	100	False	1892	1632062905000	1632062953558	1632062955450	1632060514539.0	1632072819000.0	2390461.0	9863550.0	9	6
EUW1_5467695429	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	MIDDLE	6	7	11	0	0	0	0	2	2	False	False	False	8	202	200	True	1981	1632060454000	1632060512558	1632060514539	1632058128620.0	1632062905000.0	2325380.0	2390461.0	10	6
EUW1_5467617493	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	MIDDLE	7	6	6	1	0	0	0	2	3	False	False	False	12	196	100	True	1604	1632058060000	1632058127016	1632058128620	1632053940696.0	1632060454000.0	4119304.0	2325380.0	11	6
EUW1_5467159222	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	MIDDLE	6	7	7	0	0	0	0	1	3	False	False	False	12	199	100	False	1769	1632013159000	1632013182591	1632013184360	1632011165383.0	1632048035000.0	1993617.0	34850640.0	15	12
EUW1_5467177052	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	TOP	4	4	3	0	0	0	0	1	4	False	False	False	11	195	100	False	1664	1632011143000	1632011163719	1632011165383	1632009400015.0	1632013159000.0	1742985.0	1993617.0	16	12
EUW1_5467174825	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	TOP	3	2	5	0	0	0	0	0	0	False	False	False	12	166	100	False	1518	1632009265000	1632009398497	1632009400015	1632002629270.0	1632011143000.0	6635730.0	1742985.0	17	12
EUW1_5466699025	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	MIDDLE	1	4	7	0	0	0	0	0	0	False	False	False	0	173	200	False	1626	1631991307000	1631991350298	1631991351924	1631988574725.0	1632002595000.0	2732275.0	11243076.0	19	16
EUW1_5466690222	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	MIDDLE	9	13	9	0	0	0	0	1	3	False	False	False	8	280	100	True	2419	1631988456000	1631988572306	1631988574725	1631986157320.0	1631991307000.0	2298680.0	2732275.0	20	16
EUW1_5466626085	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	MIDDLE	5	8	5	0	0	0	0	2	3	False	False	True	16	254	200	True	1997	1631986122000	1631986155323	1631986157320	1631984278519.0	1631988456000.0	1843481.0	2298680.0	21	16
EUW1_5466612345	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	MIDDLE	1	8	10	0	0	0	0	0	0	False	False	False	4	164	100	False	1536	1631984220000	1631984276983	1631984278519	1631900878930.0	1631986122000.0	83341070.0	1843481.0	22	16
EUW1_5464997701	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	TOP	11	11	5	1	0	0	0	3	5	False	False	False	23	208	100	True	1930	1631900796000	1631900877000	1631900878930	1631898756455.0	1631984220000.0	2039545.0	83341070.0	23	18
EUW1_5465013117	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	MIDDLE	5	3	8	0	0	0	0	1	2	False	False	False	8	159	100	True	1641	1631898685000	1631898754814	1631898756455	1631896090642.0	1631900796000.0	2594358.0	2039545.0	24	18
EUW1_5464907565	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	MIDDLE	5	6	7	0	0	0	0	2	3	False	False	False	4	324	200	True	2240	1631896028000	1631896088402	1631896090642	1631741761391.0	1631898685000.0	154266609.0	2594358.0	25	18
EUW1_5451688240	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	JUNGLE	2	2	6	0	0	0	0	0	0	False	False	True	73	9	200	False	913	1631112754000	1631112779914	1631112780827	1631109170015.0	1631344557000.0	3583985.0	231776173.0	36	40
EUW1_5451662397	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	BOTTOM	12	9	14	2	0	0	0	3	3	False	False	False	12	238	200	False	2355	1631109078000	1631109167660	1631109170015	1631107209911.0	1631112754000.0	1868089.0	3583985.0	37	40
EUW1_5451577173	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	BOTTOM	1	4	8	0	0	0	0	0	0	False	False	False	5	174	100	False	1654	1631107163000	1631107208257	1631107209911	1631038153463.0	1631109078000.0	69009537.0	1868089.0	38	40
EUW1_5450793449	e4kATlaVtPrYOrZJcCa-trqpx_6kBHjcdPtYDMHlWtJC-2K_1bDFOZusdu7zT6omoohGswqYagm0WQ	SILVER_I	BOTTOM	5	4	8	1	0	0	0	1	3	False	False	False	4	256	100	False	1939	1631038087000	1631038151524	1631038153463	1631035551988.0	1631107163000.0	2535012.0	69009537.0	39	42
